Text,Sentiment
user: What time are the stress test results being released tomorrow? BAC GS C JPM WFC > 4.30pm ET,1
"user: what's taking so long for AAP to get sub 430?! 137B Cash, 2.5% div, FYI as soon as those go away it will drop",1
user: When we drop expecting a 8-10% correction   SPX ES_F SPY QQQ IWM NDX AAP,0
"user: who wants to buy NFX for 200 a share? Why should AAP and FB? NFX's big problem is no cash, AAP could fix that bigtime",1
"user: why curse GOOG by raising target to 1,k? (currentlyAAP is trading at 1200 FYI)    stock price = dick size (or lack of)",1
user: Why is BAC falling? Montlu OPEX and Pullback of OVerall Market,0
"user: With egal eserves ow, Bank of America Faces a Big awsuit  >> = Big BS ! BAC",1
"user: With the Financials (XF) already +4.6% YTD, Wells Fargo WFC might have to deliver the moon today #expectations",1
user: wooow looks like AAP broke the resistance   two nice spinning tops earlier this week..,1
user: XOM - target 89.50 - mkt goes red big tomorrow so does this - lead the pack down,0
user: You Are Here AAP   ,0
user: ZNGA 3 reports that NJ has signed the Online Gaming Bill...    ,1
user: ZNGA woow look at this... Should we consider this as a bearish engulfing?  ,0
user:400 delta between AAP and GOOG today is possible As soon as GOOG does a 1:3 split will it be comparable + > 1/10 vol?,1
user:cash  AAP TC is hanging on to the cash overseas in case SA implodes or tries to take it as tax for all Obama's pipedreams,1
user:Glass potential to make everyone a spy or a creep GOOG ~ appeals to hipsters & pervs & if voice cmd is as bad as siri oh-no,0
"user:tools - macbooks/phones etc - i do not imagine much time for toys AAP ipod- toy, iphone= itouchw/phone, Ipad=big itouch",1
"Utah 's capital wanted to be the next U.S. headquarters of Amer Sports Corp. , a ski-equipment company .",0.5
V - angebound in the consol. pattern. Volume coming in. Top of channel is vol res. Could explode.   ,1
V - On watch for tomorrow.   ,1
V - Tested the 50ema & working out of this bull flag. Expecting a test of recent highs.   ,1
V - watching this channel closely.  Already at 11% vol. Slightly above average.   ,1
V above 162.87 is a buy for me...  ,1
V and MA FYI: When they tagged the 50d's yesterday they also touched off multi-year trendlines. Good a spot as any to be long (holding).,1
"V beautiful uptrend since June '12. Never once broke higher high, higher low trend  ",1
"V been pounding the table on this one, outperforming SPY, MA, needs follow thru to seal the deal  ",1
V can only appreciate!!!!!,1
V Cleared this consolidation channel today. Setting up for higher prices.  ,1
V going into full breakdown mode,0
"V here comes the breakout attempt, long time in the making let's see what it's got  ",1
V interesting reversal today,0
V is looking better for a swing trade long as it bases at highs  ,1
"V is now one of my longest growth stock holdings, ever (19 months and counting)...",1
"V just look at Visa, what a champ, textbook bounce at support and now outperforming again  ",1
"V looking extended here, could pull back 15 - 20 dollars.  Strong company though, too dangerous for me to short me thinks.",0
V might still get a flush to 152 but longer-term this is solid  ,1
"V new highs, looking for higher prices from here  ",1
"V nice clean move above 160, close near here would be very bullish  ",1
V Over 11.35  ,1
V Price sitting just above 2011trendline as we speak.  ,1
"V so far found support on the ceiling of the old channel, will look good if it holds above it  ",1
V still frustrating me but given its history I will be extraordinarily patient with a winner  ,1
"V still taking a breather, still above first support, good place to add  ",1
V total animal #VISA AXP MA who needs cash? #deleverage deleveraging! XF  ,1
"VA - ong  43.07. Trailing Stop  58.98 from 11 Stops of 54.53, 52.45, 48.05, 47.32, 46.71, ... 41.32 & 39.57 -  ",1
"VA - ong  43.07. Trailing Stop  60.12 from 12 Stops of 58.98, 54.53, 52.45, 48.05, 47.32, ... 41.32 & 39.57 -  ",1
"Vaahto , which has entered the deal via its subsidiary Vaahto Pulp & Paper Machinery , will supply two of the units in the end of 2010 , while the remaining ones are expected for delivery in the beginning of 2011 .",1
"Vaahto Pulp & Paper , of Finnish Vaahto Group , has been awarded an order to renovate Finnish-Swedish forest industry company Stora Enso 's paperboard machine at the Ingerois Board Mill in Finland .",1
"Vacon aims to establish its presence in the solar energy business in various parts of the world towards the end of 2010 , said Olli Teva , marketing director renewable energy applications .",0.5
Vacon controls a further 5 % of the company via investment fund Power Fund I. EUR 1.0 = USD 1.397,0.5
Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg .,0.5
Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .,1
Vacon 's office will support its customers in Brazil and South America .,0.5
Vacon will supply drives to Ruselprom in the power range from 200 kW up to 2 MW .,0.5
"Vaisala , headquartered in Helsinki in Finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry .",0.5
"Vaisala also said it expects net sales of EUR 253.2 million for 2010 , compared with EUR 252.2 million recorded in 2009 .",1
"Vaisala Oyj Press Release September 30 , 2010 Vaisala has signed a contract to sell its oxygen measurement technology and business to SICK Maihak GmbH .",1
"Vaisala Oyj Stock exchange release 26.03.2010 klo 09.00 1 ( 1 ) The Annual General Meeting of Vaisala Oyj decided on March 25 , 2010 to approve the Company 's annual accounts for 2009 .",0.5
Vaisala 's board of directors will propose a dividend of 0.85 euro $ 1.24 per share at the company 's annual general meeting .,0.5
Vaisala 's expertise in lightning data and information systems is based on extensive experience and investment in R&D .,0.5
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,0
"Vaisala 's Present Weather Detector measures visibility up to 20 km , as well as precipitation type and intensity .",0.5
Valentine & Winthorpe are gonna pick up some DVAX starting tomorrow,1
Valga Lihatoostus markets its products under the Maks & Moorits trademark .,0.5
Validating our fgVoIP client through Symbian Signed represents a significant step forward in accomplishing this goal .,1
Valmet Automotive reports net sales of EUR 85mn and operating profit of EUR 8mn .,0.5
"Vanhanen said the strike would be `` extremely damaging '' as some 1,300 participants and reporters begin to arrive in Finland for the one-day EU summit with Russian President Vladimir Putin in Lahti , about 100 kilometers ( 60 miles ) north of Helsinki .",0
VBD blast off!!!,1
VBD may be about move back up  ,1
"VDW combined with LXE devices enhances productivity , enabling workers to use a single device to perform voice , scanning and keyboard functions .",1
"Vehvilainen , who is currently the chief operating officer at Nokia Siemens Networks , will join Finnair on 5 January 2010 and take over as CEO effective 1 February 2010 .",0.5
"Veidekke , headquartered in Oslo , Norway , is a Scandinavian construction and property development group with some 6,350 employees in Norway , Sweden and Denmark , with an annual turnover of NOK16 .4 bn .",0.5
Veracel is preparing an appeal in the issue and has asked the court for clarification of the judgement .,0.5
Very bullish on market  also talked trends for SCTY OST ANGI FIO  PANW A JCP P YEP MNST GPN on show.,1
"Very important day for JPM, it will interesting to see if it can break 50.11  ",1
VFC - we are short this one again - bulls need to hold the support it is in now or the break could be significant,0
VFC has increased in price for 10 of the past 10 years (100% of the time) from Jan to Mar option expiration:  ,1
VG is consolidating inside a large ascending triangle w/ TP of around 3. Breakout watch over 2.55  ,1
VHC  breakout watch 36.7+  ,1
VHC 4 hour ascending triangle evident  ,1
"VHC also getting an upwards reversal intraday, looks good if it can break HoD from the morning",1
VHC another one I may buy tomorrow.... looking nice.,1
VHC could fall apart,0
VHC has formed a symmetrical triangle. Breakout point is 35.5. MACD is bullish and SI is above 60  ,1
VHC looks ready to go...really tight range last few days  ,1
VHC still looking interesting.Trading within an ascending triangle pattern w resistance at 36.25  ,1
"Via the agreement , Ramirent will expand the range of equipment and services it delivers to Destia , Ramirent Finland 's managing director Kari Aulasmaa , said .",1
"Via the move , the company aims annual savings of some EUR 3 million USD 4.3 m , the main part of which are expected to be realized this year .",1
"Via the move , the company aims annual savings of some EUR3m , the main part of which are expected to be realized this year .",1
"Via the plant , the Belgian company will feed 8.4 MW of electricity into the distribution grid and will be able to deliver up to 14 MW of heat .",0.5
"Via the Satlan acquisition , Teleste plans to further expand its market presence as a video services partner for cable operators , broadcasters and IPTV service providers .",1
"Via the takeover , Panostaja further expands its business area specialising in digital printing , which since previously consists of the subsidiaries Kopijyva Oy and Sokonet Oy .",1
Vianor sells tires for cars and trucks as well as a range of other car parts and provides maintenance services .,0.5
Video Analysis of our 16% 3 day trade by shorting AMZN  ,0
Video- ICE Short Part II.   ,0
Viking Line and STX Finland said on Monday that there were plans to build a 240 million euro ferry that would be launched on the Turku-Stockholm route in spring 2013 .,0.5
"Viking Line has also been forced to alter its timetable so that ferries traveling from Stockholm to Helsinki , Finland , only depart at night .",0.5
Viking Line has canceled some services .,0
Viking Line head Jan Kaarstroem told TT that his company 's ferries were well equipped to handle ice and that all the passengers were safe .,1
Viking Line manages well with its current ferries .,1
"Viking Line 's cargo revenue increased by 5.4 % to EUR 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo units .",1
"Viking will pay EUR 130 million for the new ship , which will be completed in January 2008 .",0.5
"Virala Oy Ab was allocated by the Board of Directors an amount of EUR 1,9 million which is EUR 0,25 million lower than maximum announced on 12/30/2010 .",0.5
"Virus Crisis A Chance For India To Reform Its Economy, Say Some Experts
https://t.co/hFXZUG1INt",1
"Vistara Calls For Mandatory Leave Without Pay For 3 Days For Senior Employees
https://t.co/EWaWzu721b",0
"VITC long, higher lows with highs stuck at 20 & 50SMA zone, c if it clears & prints a .30 candle  ",1
VIX in single digits and SPX at new ATH is coming. Hopefully AAP will cut the ribbon for SPX at new ATH. ong time coming.,1
"VIX rising, eaders lagging & reversing on vol, laggards leading, speculative names climaxing. Don't ignore warnings. DDD SODA Y FB",0
"VMC MACD, Slow STO turning up from oversold...EMC buying w/ 89 mil float. J-O bottom.  ",1
VMED you know we prefer 3-4 day pullback to reverse so maybe Mon or Tuesday on flag break or at sup  ,1
VMI GOOG punch below bottom BB. both are ridiculously oversold imo.,1
VMI nice head and shoulders forming just need the left shoulder now and we see this go retest 140 to 138 range,0
VMW next trip to 79 its not going to be denied,1
VMW short 97.01,0
"VMW testing its recent uptrend here, not real impressive as of late, SI now in bear country  ",0
VNG - 12 mil shares shorts plus long buying = massive VNG short squeeze. Just when you thought story was dead avicher kills short thesis,1
VNG - Huge  news from patent attorney Dan avicher  ,1
VNG - Take a hard look at GOOG FTC settlement over patents.  FTC making GOOG play nice with VNG?  Makes Sense  ,1
VNG - taking an overnight position for few days 3.30 - looks prime - someone accumulating some here - for something,1
VNG allied hard Friday w volume.If it clears back over 3.43 50SMA may have some good upside  ,1
VNG been sleeping for too long now predict about to wake up with big volume surge as catalyst higher levels 4.50 shot from here - 20MM day,1
VNG buys vs. Sells?,1
VNG closed back over the 3 mark and the volume was good. Next levels to watch 3.16 then 3.30  ,1
VNG getting more 2.80 thats bottom,1
VNG getting small position here 2.70 -2.73,1
VNG going to more hod's this is great so long under 3.00 thanks for following,1
VNG I bought at 2.78 then went to bathroom just like any normal day came back and at 3.27 - what a poop lol,1
VNG I swear never seen such terrible reporting on one stock ever in my life > The Cuban news is not negative lol,1
VNG its crazy that anyone listens and trades off this tool.,1
VNG Just bought this on a whim at 2.83 this AM... Wow. What a pick. ZNGA same thing will happen... hold on longs.,1
VNG let this V run up next week to the mid 4's or higher. I will sell & jump back in when falls the next few weeks. Been in this too,1
VNG may go green today and test high 3.29 long today's buy at 3.18,1
VNG Parabolic moves are a comin',1
VNG took some offt table from 2.75 longs today at 3.20 - still holding big part overnight too,1
"VNG w/ MACD turning up & above its signal line, VNG could post a nice rally from current levels  ",1
VNG was so nice so quick almost too quick but not fast enough nailed 3.10+ sells still holding some looks great -everyone will love it now,1
VNG when it gets ugly like this is always time to buy 2.90 to 3.00 will start #1 entry buy tomorrow,1
VNH generates annual net sales of about 5 mln eur and employs 21 people .,0.5
VOC actually triggerd yesterday but closed back at line - today itstrying again - vol 16%   ,1
VOC from watch list added Tuesday has now run over the 50-day EMA vol increased to 86%   ,1
"VOCS example on 5min, using COSE below 20ema NOT low for your stop, not traded but good for +.15  ",1
"Von Koskull will oversee a new unit of Nordea , which brings together corporate merchant banking , financial institutions and capital markets products divisions .",0.5
"Votorantim Celulose e Papel ( VCP ) is part of the Votorantim Group , a major Brazilian conglomerate .",0.5
VOXX a user stock. Kudos to you my friend!,1
VP Drummond of GOOG sells 190 shares. He can be an outstanding trader based on his timing.,1
VS breaking out today:  ,1
"VS breakout back-test right here, would be a good entry point for anyone interested in this name",1
VS follow throughs. 10 DMA crossing above 200 DMA. Trading above all MA's. Great setup  ,1
VS inverted head and shoulder play out well. Wasn't able to catch the entry. Eyes on it  ,1
VS is breaking out !!  ,1
VS needs over 56....  ,1
"VS option trader closes out Feb 50C selling 12k against 22k OI. Opens position in Feb 55C selling 23k on hard bid vs. OI of 2,700",0
VS option trader sells 26k of the 47.25 - 52.25 call spreads in March. Big bet that stock will be below 47.25 by March expiry,0
"VS similar pattern to WYNN, bull flag building, keep on watch  ",1
VS Swing Trade Quick Pick: as Vegas Sands (VS) |  ,0
VS weekly. Sorry suckers. bearish bat under resistance.   ,0
VSAT interesting here. Above .20 could signal attempt at recent highs near  50.,1
VSN looking pretty,1
VSN pulling out of the station,1
VT  breakout point 25+  ,1
VTS long 3.41  ,1
VTS there we go!  A great end of day pop in the last 30 mins on 90k volume! ooking for a little bit more tomorrow -  ,1
"VTX ..working a flag just above downtrend line breakout, looks higher   ",1
VTX finally broke above resistance after a period of consolidation. I still like this stock   ,1
"VTX option trader buys 3,700 put spreads in April 48 and 42 strikes. Could be big bet on down move or stock hedge",0
VVS at the highs  ,1
VVS breaking out of a flag setup. MACD cross-up. ong  ,1
VVS ong set up:   ,1
VVS pop with volume,1
"VVS Technicals are positive for a continued climb. SI, OBV and MACD all look good to me  ",1
"VVS took a little more off 1094, 1080 stop now",1
VVS Vivus CEO eportedly Says Acquisition is 'Inevitable' talking to Deal eporter at the J.P. Morgan  ,1
"VVS working, peeling some off here",1
"VVTV - We are in at 2.55 per share.  This looks like a good one, its moving up already - we will sell at a 7% gain #stocks #insidertrading",1
VVTV bought this long for wealth position overnight from 1.80 to 1.90 during XMAS as it was same column as eBay on finviz selling now 2.70,0
"VX all time high, and on good volume, just what you want to see for a sustained move  ",1
VXX VXY may be in play SPY QQQ DIA may pull back Watch NG  GAZ AAP GD SV and some accumulation on GDX and NGT,1
VXY #FED POMOs flowing from ZB_F to GS JPM MS BAC - free cash to squeeze derivatives to pop markets to 1546 ES_F target,0
VXY 10 by eod AAP ramp,0
VXY 10 on AAP conference call,0
VXY 9 here we come - AAP Blowout,0
VXY AAP Blowout Huge Dump AAP Miss #FED pump VXY Dump,0
VXY AAP bottom looks in - Add FAS here #FED-Short more VXY acct vacuum cleaner - GDP is OD Sandy news - We have relief funds in now,0
VXY Added 2nd tranche short  11.33 dead cat bounce done BA bull,0
VXY Added some AAP Mar Bull Straddle for EOD squeeze,0
VXY Another ong BPOP Snort... 9s next week on VXY to new AT highs in indices,1
VXY Buy SPW 15.75 target near term solars new squeeze zone. VXY to 0.,0
VXY Da bears wacked again? gap fill from yesterday. 10 on AAP 15% rev beat?,0
VXY GS JPM HFT PPT Window Dressing programs online,0
VXY GS just keeps buying ES_F futures contracts with #FED funny money - why fight it?,0
VXY IVAN buy SPW after a minor pullback - 14.70 target,1
VXY Short again - GS just downgraded volatility into June,0
VXY VIX is Done till Jobs eport - Try CAS on FAS BAC GS C XIV,0
VXY We are Calling the AAP bottom in...,0
VXY ZB_F reversal - #FED distributing cash to banks GS JPM MS BAC,0
VZ is breaking out  ,1
VZ making new highs again,1
VZ not even flinching .... the new utility of choice!!!!!,1
VZ ooks like an 11 day winning streak,1
VZ playing out nicely from last week's video.  SPY,1
W looking nice,1
W+?rtsil+? 's aim is to serve the rapidly growing number of vessels and increasing marine activity in the Barents Sea region .,0.5
"W+?rtsil+? 's solution has been selected for its low fuel consumption , environmentally sound technology , and global service support .",1
WAC - Down to near the 50 DMA. Great group.  More here ->  ,1
WAG nice short under 48.24  ,0
WAG nioce short in .02 cents.,0
"WAG should be a good stock winner, because it is turning into a horrible company for its employees!",0
wait to you see what they do w/schools in 2013 user: The JMBA airport locations are generally packed. Good news user,1
"Waiting for the big rotation, when profit takers get out of Vapour~ware and back into AAP  and it's DIV, high EPS and low P/E",1
"Wall Street Jumps After Worst Day Since 1987
https://t.co/TAaRrfaAx5",0
"Wall Street Posts Cautious Gains After Steep Losses On Coronavirus
https://t.co/orRiqCQjeM",1
"Wall Street Resumes Trading After 7% Slide Triggers Halt
https://t.co/iVYBmkQag7",1
Walmart to check worker temperatures amid coronavirus crisis  https://t.co/4uUurciDGy,1
"Wartsila won the contract in October 2007 and the plant will be installed at Manturovo in the Kostroma region of Russia , about 600 km northeast of Moscow , Russia .",1
Watch 19.50 for EXP ahead of an expected earnings beat next week  ,1
"Watch AMTd, once it crosses under 20.50, it will be a home wrecker.",0
Watch APC under 88.,0
Watch CAI under 4,0
Watch CAT under 87. Could flush all the way down to 86.40.,0
Watch CAt under 91.,0
watch CM ss on VMW,0
Watch DECK over 49.20.,1
"watch for a weekly close Friday above resistance, then go PIG OT! MCD DIA DJIA #FATTY #MMM  ",1
watch for move on F M KO MO GD TJX BCD,1
Watch for SGY to break its downward trend line to the upside for a potential move above 23.50  ,1
Watch list stocks that triggered as new buys today included - WNC DGI NTI XAY IF HTA,1
Watch NKD here. Selling volume has been picking up and it's now below its 20 day moving average. Candle still needs to close.,0
Watch NP here under 138.93 could be a nice short. And There goes CIEN under 17.11.,0
Watch NX under 24.70,0
"Watch PCYC , looks higher",1
"Watch SOH here under 46.73, could be a short imo.",0
"Watch SPPI if it can hold above 7.86. It could go, but needs to stay above it.",1
"Watch SZYM, nice base, working a bull flag, could get legs to the 200 day ma around 10.30 on b/o  ",1
Watch XF JPM BAC OD closely...,0
"Watching A DMND for low entry points. A replaced CSCO with the State of California, C and CS contracts. May see some pops later on",1
Watching AD for more upside. Breakout at 1.76.   ,1
"Watching closely (long) ... AAP lifting higher on buyback chatter, details on the Stream  ",1
watching CME today for possible breakout,1
Watching GS closely on today's trend-line. Has been leading SPY up AND down.,0
Watching HOV for a bounce to the upside. It appeared to touch 61.8% Fib at last Friday's close.  ,1
Watching these a little more closely (again) after today's action:  BID DECK COST Others:  MNX VMW NAN TXH  ,1
"Watchist: VBD COX CSC COF All need confirmation, but if confirmed...!!",1
Watchlist for bounces MHP 47.45 COH 49.15 AMZN 265 4TA 98 A OOK IKE GD ONGS FOM HEE,1
Watchlist for today TTNP SNTA IMM FM OEX DCTH,1
"Water Treatment Products In Australia Today , Global Research & Data Services is going to publish a market analysis about the market for chemical water treatment products in Australia .",0.5
Way to go! DDD. Seems to have found support from MA(50). p trend continues guys.,1
"Wayne Greensmith , Fiskars Brands UK senior brand manager , said : `` We have launched this as we want to give something back to the community .",0.5
WBMD trade for move thru 20.00 long scaling here 19.75 - 19.80,1
WCG Everybody looking for something to buy...basement trade w/fundamentals...  ,1
WCG onged today swing...  ,1
"We aim to ensure that Vacon is in good shape when capital expenditure starts to pick up again , '' comments Vacon Plc President and CEO Vesa Laisi .",1
"We also strengthen our existing partnership with Cybercom '' , says Teleste CTO Esko Myllyla .",1
"We are adjusting to the present situation by cutting our capacity and costs without , however , jeopardising our Asia strategy over the longer term .",0.5
We are also pleased to welcome the new employees to Tieto . ',0.5
"We are glad that our long co-operation with SODRA continues '' , comments Stig-Goran Sandberg , Affecto 's Area Manager for Baltic operations .",1
"We are honored to be acknowledged for our commitment to the industry , especially in Asia Pacific . ''",1
"We are honored to be recognized by Gartner as a specialist in Business Process Modeling and Analysis , in the company of many of the largest software vendors in the world .",1
we are loving the upside movement on our CAI position today.  great way to start the week!,1
We are now in a position to pursue novel clinical candidates going forward . '',1
We are now taking Marimekko there on a distinctly more significant scale .,0.5
We are pleased to invite you to join M-real 's international conference call at 3:00 p.m. EET .,0.5
"We are very excited working with Maxis on this first commercial deployment of ` Master of Maya ' , said Joe Doering , Head of the Asia South region at Nokia Siemens Networks .",1
"We are very pleased with the fine co-operation between the two countries in recent times , he said .",1
We are very proud to be able to use this kind of innovative mobile service for voting in elections .,1
"We bring a new , committed leadership and business and strategic know-how to the company that we buy .",0.5
We can capitalize on our experience from a number of similar bridge projects in the Nordic countries .,1
"We can choose the most efficient , best overall value option for our customers already at the bidding stage .",1
We do hope that this will in the future turn out to be a novel method for the prevention of alcohol and tobacco smoking associated oral cancers .,0.5
we have a joke abt how often it seems JEF is wrong when they make a reco or PT change the day b4 a co reports: raised PT on KOS...#uhoh,1
"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",0
We have made long-term investments in developing the system 's implementation model .,0.5
"We have sound experience of project deliveries for large multi-purpose complexes and sports arenas '' , says Sami Eronen , SVP , Infrastructure and Northern Europe , Ruukki Construction .",0.5
We hope to increase traffic volumes with the opening of Freight One Scandinavia . '',1
"We know that it exists , '' Artemyev said .",0.5
"we liked VS, we love WYNN from 111 entry to new up target yesterday at 121. very nice !   ",1
We look forward to helping the company develop its operational services and further digitalize its services for its customers . '',1
"We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan .",0.5
We make available the following brand-new market analyses : Cement - UK Cement - Poland Cement - Belgium These analyses give a clear overview of the actual situation and future outlook of the cement industry in some European countries .,0.5
We make available the following brand-new market analyses Cement - Pakistan Cement - Malaysia Cement - Taiwan Cement - Philippines These analyses give a clear overview of the actual situation and future outlook of the cement industry in some Asian countries .,0.5
"We now have both the opportunity and the responsibility to create a new journalistic culture to serve the readers of Alma Media 's newspapers , `` says Hannu Ollikainen , head of the new Helsinki desk .",0.5
"We offer challenging and interesting employment for over 20,000 people in 20 countries throughout Europe .",0.5
"We offer our clients integrated management consulting , total solutions for complex projects and efficient , best-in-class design and supervision .",0.5
We offer our customers solutions based on renewable raw materials .,0.5
"We serve a broad range of customers , including construction and process industries , shipyards , the public sector and households .",0.5
"We succeeded in increasing our market share of sold apartment '' , comments Mr Kari Kauniskangas , Head of YIT International Construction Services .",1
"We warmly welcome him to Satama '' , states Jussi Lansio , chairman of the Board .",1
"We went to the market with yield guidance of the 7.25 % area , which gave us the flexibility to go up or down by 1-8th .",0.5
"Weak Listing For SBI Cards; Shares Fall 12% At Debut
https://t.co/2P4SEFqZI3",0
"Weber convinced his friend Ray Ostrom , who owned a Lake Street sporting goods store , to sell the lures .",0.5
Week 6 - #13for2013 DDD DNKN FT INVN KOS NKD MOV NTSP AX SCCO SCA SSYS V  ,1
"Weekly jobless claims, which were once again far worse than expected, are the most important economic data series f????https://t.co/Rahxhfd0n8",0
Welcome !,0.5
well done to those short aapl friday.....gutsy. got the news you needed.,1
well MCP top short from 11 to zero still in play same goes with VXY from 12 and TVIX from 6 all three will evaporate to nothing,0
well no complaints at this point regarding the 185.72 bid in NFX :),1
Wellness services will be important in the future .,0.5
"Wells Fargo curtailed its program for making large loans this week, one of the most pronounced signs yet of how the????https://t.co/y3nEawJpNy",1
"Wells Fargo has faced restrictions on its balance sheet growth for more than two years, the result of widespread co????https://t.co/QBnn2nDL2u",0
"Well-wishes: Mr. Hotze????s caps, hot-sellers online, read: ????ake Oil $80/bbl Again.???? https://t.co/GyT54ta8Kx",0
WEN ho hum lots of love today. CA,1
WEN Ho hum new 52 week high CA SPY DIA,1
WEN in 5.65,1
WEN need to take out 5.60 for next leg up. ADX MACD +VE  ,1
WEN Nice eady to sprint to new high CA,1
"Went short SPY yesterday, should have picked AAP instead. Still think market needs to move down a bit then resume move to the upside.",0
Went to VZ last night. Phones today are all competitive. ots of gd choices samsung android heck I may go back to flip phone AAP,0
"Westend ICT Plc s new 409,665,891 shares and increase of share capital with EUR 2,000,000 based on the resolutions of extraordinary shareholders meeting on 27 December 2010 have today registered in the Trade Register .",0.5
"Westpac Banking Corp - Is to issue a benchmark , 3 year FRN deal in Euros .",0.5
WETF cheap financial stock that is trying to b/o. Would like to see a pullback/consolidation first  ,1
"WF EPS beats by .08 revenues up 42.8M - p 6% premarket, should have a nice run today after #POTS remarks last night!",1
WFC - Nothing. Still watching for a buy signal. More here ->  ,1
WFC 5k march 36 7 k april 37 call buyer,1
WFC BAC C Your dark horses for the week. Will come from behind to  to take a lead. CA,1
"WFC Ho hum  Giddy up CA eady to sprint to new high, BAC needs to clear 11.64 resistance",1
WFC I think we go green at some point today,1
WFC If they miss I will add,1
WFC SB is culprit for weakness. Bowe puts 44.75 target,1
"WFM - added small  89, prefer the 90-91 level to lay short out",0
"WFM - looks like a bear flag, we are short, will respect the flag and exit on a close above   ",0
WFM - not getting much lift from the rally - looking like a possible bear flag - adding to short,0
WFM - short back on,0
WFM building out a nice bull flag here  ,1
WFM fibs say here  or 81.67  ,1
WFM looking really good here breaking this DT line on good volume so far  ,1
WFM Watch 87.11. If breached get out of the way,0
"WH also a strong day today, looks ready for the next leg up  ",1
"WH consolidating at the highs, with gap support immediately under the price. -  from  ",1
WH gap filled,1
"WH held above previous day's lows continuing bounce from the gap fill, SI back above 50  ",1
WH nice rounded reversal pattern intraday since the gap fill,1
WH we are at the 38.2% retrace here  ,1
What are professional money managers doing to limit the damage to portfolios? Here????s what a few had to say https://t.co/9xInrdyZJU,1
What are you thinking on a GOOG entry? A close above 765 or 776 ?,1
What is JCP real estate worth if no-one is buying big box space in today's market?,0
What the cuts in oil output can do is prevent an even worse collapse in spot prices and surge in inventories???€?eard????https://t.co/FIMMkYUWB5,0
What we think ?,0.5
"What would I pay for Gmail.... 1,000 year, 2,000 ? I mean how do you value something so extraordinary ... goog",1
What would you like to see changed on Nokia 's next attempt ?,0.5
What??? No! How is this possible? ;) user: Payroll taxes eating WMT lunch.,0
What????s EFC on a college-aid letter? What about COA? Here????s what you need to know. https://t.co/SHFwDkX0e2,1
What's larger: Cash on the sidelines waiting for pullback to buy stocks? or Cash on sidelines waiting for an AAP product line refresh?,1
"When AMZN monetize all electronics it makes with traffic to marketplace, AAP GOOG will wake up and say why didn't we buy EBAY",1
"When completed , the 120-meter Watchtower will be the highest building in Ireland .",0.5
"When cruising , the revs fall as less engine output is required .",0.5
"When dialing in , the participants should quote 877417 as conference ID .",0.5
"When GOOG beats estimates, stock averages 2.7% gain. When it misses, shares fall 7.9%  via user",1
"When is Demark coming back to prop up AAP?  Yesterday a classic dead cat bounce.   Now a value stock, need go lower to find size buyers.",0
"When new types of network elements are added to the network , the conversion file is updated by adding the information required for converting the message format of the new network element type to the format understood by the management system .",0.5
"When open next year , it will be the largest facility in the world to produce diesel fuel from renewable feedstock such as palm oil and animal fat .",1
"When the negotiations were started , Neste Oil anticipated that 450 people would be affected .",0.5
"When the OMX market forwards mature on May 16 , 2008 , Novator Finland Oy 's direct shareholding in Amer Sports Corporation will exceed one-fifth 1-5 of the company 's shares and voting rights .",0.5
"When the product is manufactured in Finland , it is also packed in the country .",0.5
"When the situation normalises , the company will be able to increase the amount of residential units for sale in St Petersburg and Moscow , in particular .",1
"When the web user clicks on the link contained in the mail , he finds himself on a bogus site that imitates that of his bank , and which retrieves his personal banking data .",0
"When this information was released on 5 September 2008 , Nokia 's American Depositary shares fell by 8 % .",0
"When this investment is in place , Atria plans to expand into the Moscow market .",0.5
When we drop expecting a 8-10% correction   SPX ES_F SPY QQQ IWM NDX AAP,0
"When Will Coronavirus-Hit Global Markets Heal? 12 Charts To Monitor
https://t.co/GbETRsgDa5",0
"When you pay with plastic, merchants have to pay up to banks. Soon, some small businesses could have to pay more. https://t.co/KcmN6jBj8j",0
Where I stand on SBX...  ,1
Which stocks on your watchlist are holding up today? Focus on those. I'm watching: ECHO BCC WSM ABBV ANGI among others.,1
"While bank shares stumbled, the rest of the stock market took off today. Dow up 2.4%, Nasdaq up 4%: https://t.co/crzdvYix6F",0
"While I cant understand what theyre saying , its impressive to watch him hit that ball at those speeds .",0.5
While market strain triggered by the coronavirus pandemic has eased since the Federal Reserve????s historic interventi????https://t.co/AyvldKn33r,0
"While the company did not indicate the level of investment in the unit , it said that has purchased the equipment of Nokia Corporation 's mobile phone R&D laboratory in Jyvaeskylae .",0.5
"While the first quarter was horrible for almost any stock fund, some environmental, social and governance-oriented????https://t.co/vyJYbIYAOy",1
